0.916	14.3492	14.3492
0.917	14.0802	14.0802
0.918	13.8132	13.8132
0.919	13.5482	13.5482
0.92	13.2853	13.2853
0.921	13.0245	13.0245
0.922	12.7658	12.7658
0.923	12.5091	12.5091
0.924	12.2545	12.2545
0.925	12.0019	12.0019
0.926	11.7515	11.7515
0.927	11.5031	11.5031
0.928	11.2569	11.2569
0.929	11.0127	11.0127
0.93	10.7706	10.7706
0.931	10.5307	10.5307
0.932	10.2928	10.2928
0.933	10.0571	10.0571
0.934	9.82353	9.82353
0.935	9.59207	9.59207
0.936	9.36275	9.36275
0.937	9.13557	9.13557
0.938	8.91055	8.91055
0.939	8.68769	8.68769
0.94	8.467	8.467
0.941	8.24848	8.24848
0.942	8.03215	8.03216
0.943	7.81802	7.81802
0.944	7.60609	7.60609
0.945	7.39638	7.39638
0.946	7.18889	7.18889
0.947	6.98364	6.98364
0.948	6.78063	6.78063
0.949	6.57987	6.57987
0.95	6.38139	6.38139
0.951	6.18519	6.18519
0.952	5.99128	5.99128
0.953	5.79968	5.79968
0.954	5.6104	5.6104
0.955	5.42346	5.42346
0.956	5.23887	5.23887
0.957	5.05664	5.05664
0.958	4.87681	4.87681
0.959	4.69937	4.69937
0.96	4.52435	4.52435
0.961	4.35178	4.35178
0.962	4.18166	4.18166
0.963	4.01403	4.01403
0.964	3.8489	3.8489
0.965	3.68629	3.68629
0.966	3.52624	3.52624
0.967	3.36876	3.36876
0.968	3.21389	3.21389
0.969	3.06165	3.06165
0.97	2.91207	2.91207
0.971	2.76519	2.76519
0.972	2.62104	2.62104
0.973	2.47966	2.47966
0.974	2.34107	2.34107
0.975	2.20534	2.20534
0.976	2.07249	2.07249
0.977	1.94257	1.94257
0.978	1.81565	1.81565
0.979	1.69176	1.69176
0.98	1.57096	1.57096
0.981	1.45333	1.45333
0.982	1.33892	1.33892
0.983	1.22782	1.22782
0.984	1.12009	1.12009
0.985	1.01584	1.01584
0.986	0.915155	0.915155
0.987	0.81815	0.81815
0.988	0.724946	0.724946
0.989	0.63568	0.63568
0.99	0.550511	0.550511
0.991	0.46962	0.46962
0.992	0.39322	0.39322
0.993	0.321563	0.321563
0.994	0.254955	0.254955
0.995	0.193781	0.193781
0.996	0.138537	0.138537
0.997	0.0899034	0.0899034
0.998	0.0488944	0.0488944
0.999	0.0172717	0.0172717
